time,BDOT,RAIN,TS,SMELT,SUBLIM,SRHO
3/9/1981,37.39772845,3.398758509,267.2958333,0,0,172.8374814
3/10/1981,20.77554892,3.62924707,266.4729167,0,0,174.150909
3/11/1981,84.47917219,9.483927638,266.4416667,0,0,185.7866772
3/12/1981,28.06378316,1.647345362,265.9833333,0,0,197.5969654
3/13/1981,37.79303458,3.934086562,265.74375,0,0,193.7098381
3/14/1981,38.84557084,4.660995948,266.0145833,0,0,160.0094486
3/15/1981,10.55431121,0.2436985,263.8791667,0.111757699,0,141.123115
3/16/1981,17.93233631,4.400743484,263.74375,0,0,144.3716071
3/17/1981,78.4789081,2.238074963,267.4,0,0,182.6633091
3/18/1981,32.1896881,2.954406887,268.2541667,0,0,196.0963866
3/19/1981,10.95422278,0.143911464,268.1083333,0.058717696,0,194.5364578
3/20/1981,0.035091139,0.005714957,261.3166667,0.304927535,0,193.187759
3/21/1981,0.004540117,0.001497204,258.8166667,0.410476013,0,193.0113868
3/22/1981,0.686219246,0.262936107,257.5979167,0.379235803,0,192.0121071
3/23/1981,12.10438361,1.21593111,264.8791667,0.013336939,0,183.1358353
3/24/1981,2.118156969,0.026467577,264.9,0.272270277,0,175.4626106
3/25/1981,0.11620267,0.326262034,261.68125,0.509193484,0,172.5336365
3/26/1981,38.93270537,4.116086711,266.3166667,0.003528087,0,161.4991997
3/27/1981,4.73147839,0.68796892,262.61875,0.083472561,0,151.332007
3/28/1981,1.359374917,0.009922002,265.5145833,0.130053138,0,152.1759431
3/29/1981,2.070272114,0.245824815,260.6395833,0.30511569,0,155.4350387
3/30/1981,1.634139739,0.040443978,264.4104167,0.560465421,0,156.4950297
3/31/1981,0.65241677,0.140930138,260.6083333,0.750935164,0,154.6176207
4/1/1981,29.7659794,2.42221185,263.0979167,0.009035587,0,137.696753
4/2/1981,0.288874203,0.030258869,261.36875,0.373634397,0,166.2917069
4/3/1981,0.065560197,0.007342167,258.65,0.790452686,0,170.621842
4/4/1981,0.002629267,0.000223983,257.6291667,1.088175504,0,175.4635243
4/5/1981,0.048363953,0.011681983,259.8375,1.285308392,0,180.4008002
4/6/1981,0.15154412,0.038801315,254.9833333,0.983727453,0,186.8797013
4/7/1981,0.179596387,0.009131811,260.9833333,1.229323513,0,190.7033362
4/8/1981,0.00071928,0.000204116,259.9833333,1.471732387,0,198.0409385
4/9/1981,0.00235965,0.000247261,260.55625,1.722483021,0,208.0869342
4/10/1981,0.001368928,0.000683961,256.1604167,2.089691556,0,229.7543742
4/11/1981,0.003407835,0.001368833,253.0770833,1.887313869,0,242.1236497
4/12/1981,0.001356108,0.00067616,255.1604167,1.994448883,0,247.540298
4/13/1981,2.208722742,0.520981476,255.2125,1.828057346,0,251.5588783
4/14/1981,0.530135973,0.522331262,260.1708333,1.691372676,0,250.5669073
4/15/1981,6.546104004,0.146050768,261.0354167,1.0096658,0,236.7191745
4/16/1981,0.124881281,0.038342595,252.6083333,1.589030181,0,220.1799394
4/17/1981,26.06355434,2.40974065,263.0666667,0.074750929,0,210.1829091
4/18/1981,27.67729975,0.843926638,264.5145833,0.003266714,0,164.3424863
4/19/1981,16.26085925,2.886957398,266.5041667,0.076962773,0,161.8851276
4/20/1981,31.72200001,0.990968644,267.0979167,2.17E-06,0,155.1150692
4/21/1981,17.88131031,0.479333376,267.9625,0.07257638,0,150.731047
4/22/1981,9.239909482,1.093945483,268.36875,0.252697685,0,148.7235103
4/23/1981,0.945858316,0.001980324,267.6291667,1.401785717,0,150.4229725
4/24/1981,0.136150273,0.027401499,265.9625,5.725330311,0,159.4078946
