,BDOT,SMELT,RAIN,TS
2021-07-01,280.4521330049616,0.0,0.0,263.57147
2021-08-01,304.0123830448517,0.0,0.0,262.06287
2021-09-01,126.7748394101377,0.0,0.0,255.96135
2021-10-01,286.83894777481106,0.0,0.0,251.12196
2021-11-01,137.213504410322,0.0,0.0,235.26218
2021-12-01,370.5771858683982,0.0,0.0,241.24693
2022-01-01,288.8145596247525,0.0,0.0,239.45984
2022-02-01,251.89152842282448,0.0,0.0,245.86613
2022-03-01,157.1094434912045,0.0,0.0,247.97527
2022-04-01,43.95053931041716,0.0,0.0,251.533
2022-05-01,47.54441153527873,0.0,0.0,258.9109
2022-06-01,60.29464611647792,0.0,0.0,263.32462
2022-07-01,436.27319719237767,0.0,0.0,262.89227
2022-08-01,576.2098830842725,0.0,0.0,262.49338
2022-09-01,519.3030910396392,0.0,0.0,259.9341
2022-10-01,312.23195635108357,0.0,0.0,250.52147
2022-11-01,221.95022351760366,0.0,0.0,244.18945
2022-12-01,117.93852533079563,0.0,0.0,239.12714
